id,trial,subject_id,cond1,cond2,cond3,cond4,cond5,gender,age,specialty,degree,practice_type,years_practice,hours,responder,dv,cond
84,6,260,OTC unpacked,Narrow unpacked,grouping on bottom,OTC block second,reverse ordering,male,40,Other,PA,FQHC,10,40,responders,1,0
84,7,260,OTC unpacked,Narrow unpacked,grouping on bottom,OTC block second,reverse ordering,male,40,Other,PA,FQHC,10,40,responders,1,0
85,1,100,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
85,2,100,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
85,3,100,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
85,4,100,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
85,5,100,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
85,6,100,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
85,7,100,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
86,1,101,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
86,2,101,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
86,3,101,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
86,4,101,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
86,5,101,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
86,6,101,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
86,7,101,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
87,1,102,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
87,2,102,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
87,3,102,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
87,4,102,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
87,5,102,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
87,6,102,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
87,7,102,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
88,1,104,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
88,2,104,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
88,3,104,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
88,4,104,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
88,5,104,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
88,6,104,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
88,7,104,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
89,1,107,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
89,2,107,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
89,3,107,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
89,4,107,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
89,5,107,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
89,6,107,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
89,7,107,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
90,1,109,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
90,2,109,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
90,3,109,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
90,4,109,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
90,5,109,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
90,6,109,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
90,7,109,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
91,1,115,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
91,2,115,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
91,3,115,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
91,4,115,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
91,5,115,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
91,6,115,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
91,7,115,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
92,1,116,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
92,2,116,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
92,3,116,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
92,4,116,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
92,5,116,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
92,6,116,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
92,7,116,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
93,1,118,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
93,2,118,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
93,3,118,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
93,4,118,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
93,5,118,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
93,6,118,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
93,7,118,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
94,1,119,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
94,2,119,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
94,3,119,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
94,4,119,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
94,5,119,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
94,6,119,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
94,7,119,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
95,1,121,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
95,2,121,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
95,3,121,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
95,4,121,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
95,5,121,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
95,6,121,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
95,7,121,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
96,1,122,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
96,2,122,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
96,3,122,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
96,4,122,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
96,5,122,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
96,6,122,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
96,7,122,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
97,1,125,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
97,2,125,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
97,3,125,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
97,4,125,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
97,5,125,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
97,6,125,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
97,7,125,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
98,1,126,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
98,2,126,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
98,3,126,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
98,4,126,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
98,5,126,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
98,6,126,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
98,7,126,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
99,1,127,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
99,2,127,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
99,3,127,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
99,4,127,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
99,5,127,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
99,6,127,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
99,7,127,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
100,1,128,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
100,2,128,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
100,3,128,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
100,4,128,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
100,5,128,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
100,6,128,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
100,7,128,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
101,1,129,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
101,2,129,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
101,3,129,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
101,4,129,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
101,5,129,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
101,6,129,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
101,7,129,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
102,1,130,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
102,2,130,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
102,3,130,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
102,4,130,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
102,5,130,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
102,6,130,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
102,7,130,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
103,1,132,,,,,,female,,Other,PA,FQHC,,,nonresponders,,
103,2,132,,,,,,female,,Other,PA,FQHC,,,nonresponders,,
103,3,132,,,,,,female,,Other,PA,FQHC,,,nonresponders,,
103,4,132,,,,,,female,,Other,PA,FQHC,,,nonresponders,,
103,5,132,,,,,,female,,Other,PA,FQHC,,,nonresponders,,
103,6,132,,,,,,female,,Other,PA,FQHC,,,nonresponders,,
103,7,132,,,,,,female,,Other,PA,FQHC,,,nonresponders,,
104,1,134,,,,,,female,,Other,NP,FQHC,,,nonresponders,,
104,2,134,,,,,,female,,Other,NP,FQHC,,,nonresponders,,
104,3,134,,,,,,female,,Other,NP,FQHC,,,nonresponders,,
104,4,134,,,,,,female,,Other,NP,FQHC,,,nonresponders,,
104,5,134,,,,,,female,,Other,NP,FQHC,,,nonresponders,,
104,6,134,,,,,,female,,Other,NP,FQHC,,,nonresponders,,
104,7,134,,,,,,female,,Other,NP,FQHC,,,nonresponders,,
105,1,135,,,,,,male,,Family medicine,MD,FQHC,,,nonresponders,,
105,2,135,,,,,,male,,Family medicine,MD,FQHC,,,nonresponders,,
105,3,135,,,,,,male,,Family medicine,MD,FQHC,,,nonresponders,,
105,4,135,,,,,,male,,Family medicine,MD,FQHC,,,nonresponders,,
105,5,135,,,,,,male,,Family medicine,MD,FQHC,,,nonresponders,,
105,6,135,,,,,,male,,Family medicine,MD,FQHC,,,nonresponders,,
105,7,135,,,,,,male,,Family medicine,MD,FQHC,,,nonresponders,,
106,1,136,,,,,,female,,Other,PA,FQHC,,,nonresponders,,
106,2,136,,,,,,female,,Other,PA,FQHC,,,nonresponders,,
106,3,136,,,,,,female,,Other,PA,FQHC,,,nonresponders,,
106,4,136,,,,,,female,,Other,PA,FQHC,,,nonresponders,,
106,5,136,,,,,,female,,Other,PA,FQHC,,,nonresponders,,
106,6,136,,,,,,female,,Other,PA,FQHC,,,nonresponders,,
106,7,136,,,,,,female,,Other,PA,FQHC,,,nonresponders,,
107,1,138,,,,,,female,,Other,NP,FQHC,,,nonresponders,,
107,2,138,,,,,,female,,Other,NP,FQHC,,,nonresponders,,
107,3,138,,,,,,female,,Other,NP,FQHC,,,nonresponders,,
107,4,138,,,,,,female,,Other,NP,FQHC,,,nonresponders,,
107,5,138,,,,,,female,,Other,NP,FQHC,,,nonresponders,,
107,6,138,,,,,,female,,Other,NP,FQHC,,,nonresponders,,
107,7,138,,,,,,female,,Other,NP,FQHC,,,nonresponders,,
108,1,139,,,,,,male,,Internal medicine,MD,FQHC,,,nonresponders,,
108,2,139,,,,,,male,,Internal medicine,MD,FQHC,,,nonresponders,,
108,3,139,,,,,,male,,Internal medicine,MD,FQHC,,,nonresponders,,
108,4,139,,,,,,male,,Internal medicine,MD,FQHC,,,nonresponders,,
108,5,139,,,,,,male,,Internal medicine,MD,FQHC,,,nonresponders,,
108,6,139,,,,,,male,,Internal medicine,MD,FQHC,,,nonresponders,,
108,7,139,,,,,,male,,Internal medicine,MD,FQHC,,,nonresponders,,
109,1,144,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
109,2,144,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
109,3,144,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
109,4,144,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
109,5,144,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
109,6,144,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
109,7,144,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
110,1,146,,,,,,female,,Other,NP,FQHC,,,nonresponders,,
110,2,146,,,,,,female,,Other,NP,FQHC,,,nonresponders,,
110,3,146,,,,,,female,,Other,NP,FQHC,,,nonresponders,,
110,4,146,,,,,,female,,Other,NP,FQHC,,,nonresponders,,
110,5,146,,,,,,female,,Other,NP,FQHC,,,nonresponders,,
110,6,146,,,,,,female,,Other,NP,FQHC,,,nonresponders,,
110,7,146,,,,,,female,,Other,NP,FQHC,,,nonresponders,,
111,1,147,,,,,,female,,Other,NP,FQHC,,,nonresponders,,
111,2,147,,,,,,female,,Other,NP,FQHC,,,nonresponders,,
111,3,147,,,,,,female,,Other,NP,FQHC,,,nonresponders,,
111,4,147,,,,,,female,,Other,NP,FQHC,,,nonresponders,,
111,5,147,,,,,,female,,Other,NP,FQHC,,,nonresponders,,
111,6,147,,,,,,female,,Other,NP,FQHC,,,nonresponders,,
111,7,147,,,,,,female,,Other,NP,FQHC,,,nonresponders,,
112,1,149,,,,,,male,,Internal medicine,MD,FQHC,,,nonresponders,,
112,2,149,,,,,,male,,Internal medicine,MD,FQHC,,,nonresponders,,
112,3,149,,,,,,male,,Internal medicine,MD,FQHC,,,nonresponders,,
112,4,149,,,,,,male,,Internal medicine,MD,FQHC,,,nonresponders,,
112,5,149,,,,,,male,,Internal medicine,MD,FQHC,,,nonresponders,,
112,6,149,,,,,,male,,Internal medicine,MD,FQHC,,,nonresponders,,
112,7,149,,,,,,male,,Internal medicine,MD,FQHC,,,nonresponders,,
113,1,155,,,,,,male,,Internal medicine,MD,FQHC,,,nonresponders,,
113,2,155,,,,,,male,,Internal medicine,MD,FQHC,,,nonresponders,,
113,3,155,,,,,,male,,Internal medicine,MD,FQHC,,,nonresponders,,
113,4,155,,,,,,male,,Internal medicine,MD,FQHC,,,nonresponders,,
113,5,155,,,,,,male,,Internal medicine,MD,FQHC,,,nonresponders,,
113,6,155,,,,,,male,,Internal medicine,MD,FQHC,,,nonresponders,,
113,7,155,,,,,,male,,Internal medicine,MD,FQHC,,,nonresponders,,
114,1,158,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
114,2,158,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
114,3,158,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
114,4,158,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
114,5,158,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
114,6,158,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
114,7,158,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
115,1,159,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
115,2,159,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
115,3,159,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
115,4,159,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
115,5,159,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
115,6,159,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
115,7,159,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
116,1,161,,,,,,female,,Family medicine,MD,FQHC,,,nonresponders,,
116,2,161,,,,,,female,,Family medicine,MD,FQHC,,,nonresponders,,
116,3,161,,,,,,female,,Family medicine,MD,FQHC,,,nonresponders,,
116,4,161,,,,,,female,,Family medicine,MD,FQHC,,,nonresponders,,
116,5,161,,,,,,female,,Family medicine,MD,FQHC,,,nonresponders,,
116,6,161,,,,,,female,,Family medicine,MD,FQHC,,,nonresponders,,
116,7,161,,,,,,female,,Family medicine,MD,FQHC,,,nonresponders,,
117,1,164,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
117,2,164,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
117,3,164,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
117,4,164,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
117,5,164,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
117,6,164,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
117,7,164,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
118,1,166,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
118,2,166,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
118,3,166,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
118,4,166,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
118,5,166,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
118,6,166,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
118,7,166,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
119,1,167,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
119,2,167,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
119,3,167,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
119,4,167,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
119,5,167,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
119,6,167,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
119,7,167,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
120,1,171,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
120,2,171,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
120,3,171,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
120,4,171,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
120,5,171,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
120,6,171,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
120,7,171,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
121,1,173,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
121,2,173,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
121,3,173,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
121,4,173,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
121,5,173,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
121,6,173,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
121,7,173,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
122,1,176,,,,,,male,,Family medicine,MD,Academic,,,nonresponders,,
122,2,176,,,,,,male,,Family medicine,MD,Academic,,,nonresponders,,
122,3,176,,,,,,male,,Family medicine,MD,Academic,,,nonresponders,,
122,4,176,,,,,,male,,Family medicine,MD,Academic,,,nonresponders,,
122,5,176,,,,,,male,,Family medicine,MD,Academic,,,nonresponders,,
122,6,176,,,,,,male,,Family medicine,MD,Academic,,,nonresponders,,
122,7,176,,,,,,male,,Family medicine,MD,Academic,,,nonresponders,,
123,1,190,,,,,,male,,Family medicine,MD,Academic,,,nonresponders,,
123,2,190,,,,,,male,,Family medicine,MD,Academic,,,nonresponders,,
123,3,190,,,,,,male,,Family medicine,MD,Academic,,,nonresponders,,
123,4,190,,,,,,male,,Family medicine,MD,Academic,,,nonresponders,,
123,5,190,,,,,,male,,Family medicine,MD,Academic,,,nonresponders,,
123,6,190,,,,,,male,,Family medicine,MD,Academic,,,nonresponders,,
123,7,190,,,,,,male,,Family medicine,MD,Academic,,,nonresponders,,
124,1,194,,,,,,female,,Family medicine,MD,Academic,,,nonresponders,,
124,2,194,,,,,,female,,Family medicine,MD,Academic,,,nonresponders,,
124,3,194,,,,,,female,,Family medicine,MD,Academic,,,nonresponders,,
124,4,194,,,,,,female,,Family medicine,MD,Academic,,,nonresponders,,
124,5,194,,,,,,female,,Family medicine,MD,Academic,,,nonresponders,,
124,6,194,,,,,,female,,Family medicine,MD,Academic,,,nonresponders,,
124,7,194,,,,,,female,,Family medicine,MD,Academic,,,nonresponders,,
125,1,199,,,,,,male,,Family medicine,MD,Academic,,,nonresponders,,
125,2,199,,,,,,male,,Family medicine,MD,Academic,,,nonresponders,,
125,3,199,,,,,,male,,Family medicine,MD,Academic,,,nonresponders,,
125,4,199,,,,,,male,,Family medicine,MD,Academic,,,nonresponders,,
125,5,199,,,,,,male,,Family medicine,MD,Academic,,,nonresponders,,
125,6,199,,,,,,male,,Family medicine,MD,Academic,,,nonresponders,,
125,7,199,,,,,,male,,Family medicine,MD,Academic,,,nonresponders,,
126,1,201,,,,,,female,,Family medicine,MD,Academic,,,nonresponders,,
126,2,201,,,,,,female,,Family medicine,MD,Academic,,,nonresponders,,
126,3,201,,,,,,female,,Family medicine,MD,Academic,,,nonresponders,,
126,4,201,,,,,,female,,Family medicine,MD,Academic,,,nonresponders,,
126,5,201,,,,,,female,,Family medicine,MD,Academic,,,nonresponders,,
126,6,201,,,,,,female,,Family medicine,MD,Academic,,,nonresponders,,
126,7,201,,,,,,female,,Family medicine,MD,Academic,,,nonresponders,,
127,1,203,,,,,,female,,Family medicine,MD,Academic,,,nonresponders,,
127,2,203,,,,,,female,,Family medicine,MD,Academic,,,nonresponders,,
127,3,203,,,,,,female,,Family medicine,MD,Academic,,,nonresponders,,
127,4,203,,,,,,female,,Family medicine,MD,Academic,,,nonresponders,,
127,5,203,,,,,,female,,Family medicine,MD,Academic,,,nonresponders,,
127,6,203,,,,,,female,,Family medicine,MD,Academic,,,nonresponders,,
127,7,203,,,,,,female,,Family medicine,MD,Academic,,,nonresponders,,
128,1,206,,,,,,female,,Family medicine,MD,Academic,,,nonresponders,,
128,2,206,,,,,,female,,Family medicine,MD,Academic,,,nonresponders,,
128,3,206,,,,,,female,,Family medicine,MD,Academic,,,nonresponders,,
128,4,206,,,,,,female,,Family medicine,MD,Academic,,,nonresponders,,
128,5,206,,,,,,female,,Family medicine,MD,Academic,,,nonresponders,,
128,6,206,,,,,,female,,Family medicine,MD,Academic,,,nonresponders,,
128,7,206,,,,,,female,,Family medicine,MD,Academic,,,nonresponders,,
129,1,212,,,,,,female,,Family medicine,MD,Academic,,,nonresponders,,
129,2,212,,,,,,female,,Family medicine,MD,Academic,,,nonresponders,,
129,3,212,,,,,,female,,Family medicine,MD,Academic,,,nonresponders,,
129,4,212,,,,,,female,,Family medicine,MD,Academic,,,nonresponders,,
129,5,212,,,,,,female,,Family medicine,MD,Academic,,,nonresponders,,
129,6,212,,,,,,female,,Family medicine,MD,Academic,,,nonresponders,,
129,7,212,,,,,,female,,Family medicine,MD,Academic,,,nonresponders,,
130,1,214,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
130,2,214,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
130,3,214,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
130,4,214,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
130,5,214,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
130,6,214,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
130,7,214,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
131,1,215,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
131,2,215,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
131,3,215,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
131,4,215,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
131,5,215,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
131,6,215,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
131,7,215,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
132,1,216,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
132,2,216,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
132,3,216,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
132,4,216,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
132,5,216,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
132,6,216,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
132,7,216,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
133,1,217,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
133,2,217,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
133,3,217,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
133,4,217,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
133,5,217,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
133,6,217,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
133,7,217,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
134,1,218,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
134,2,218,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
134,3,218,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
134,4,218,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
134,5,218,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
134,6,218,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
134,7,218,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
135,1,219,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
135,2,219,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
135,3,219,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
135,4,219,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
135,5,219,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
135,6,219,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
135,7,219,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
136,1,222,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
136,2,222,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
136,3,222,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
136,4,222,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
136,5,222,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
136,6,222,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
136,7,222,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
137,1,223,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
137,2,223,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
137,3,223,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
137,4,223,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
137,5,223,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
137,6,223,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
137,7,223,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
138,1,224,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
138,2,224,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
138,3,224,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
138,4,224,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
138,5,224,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
138,6,224,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
138,7,224,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
